BJD - 2454833, Corrected Flux
3160.449881181, 1.001074641,
3160.470313621, 1.001032349,
3160.490745959, 1.001048717,
3160.511178297, 1.001046886,
3160.531610635, 1.000994698,
3160.552042972, 1.000943801,
3160.572475308, 1.001025263,
3160.592907645, 1.000978331,
3160.613339980, 1.000984421,
3160.633772315, 1.000983042,
3160.654204650, 1.001027717,
3160.695069418, 1.001036367,
3160.715501651, 1.000936952,
3160.735933983, 1.000938266,
3160.756366415, 1.001032861,
3160.776798647, 1.001032276,
3160.817663409, 1.000862677,
3160.838095639, 1.000850131,
3160.858527969, 1.000881236,
3160.878960398, 1.000857198,
3160.899392626, 1.000835506,
3160.919824955, 1.000825230,
3160.940257382, 1.000922454,
3160.960689609, 1.000888538,
3160.981121936, 1.000891856,
3161.001554362, 1.000873394,
3161.021986588, 1.000928332,
3161.062851338, 1.000866969,
3161.083283662, 1.000772887,
3161.103715886, 1.000815185,
3161.124148309, 1.000761513,
3161.144580632, 1.000743192,
3161.165013054, 1.000829702,
3161.185445276, 1.000826218,
3161.205877597, 1.000695571,
3161.226310018, 1.000740239,
3161.246742238, 1.000857171,
3161.267174558, 1.000751308,
3161.287606978, 1.000859910,
3161.328471515, 1.000782241,
3161.348903933, 1.000750003,
3161.369336150, 1.000767323,
3161.389768467, 1.000786639,
3161.410200783, 1.000727458,
3161.430633099, 1.000773461,
3161.451065414, 1.000818342,
3161.471497729, 1.000728200,
3161.491930044, 1.000795636,
3161.512362357, 1.000774870,
3161.553226984, 1.000704567,
3161.573659297, 1.000818082,
3161.594091709, 1.000748680,
3161.614523920, 1.000796775,
3161.634956231, 1.000822866,
3161.655388641, 1.000802819,
3161.675820851, 1.000616294,
3161.696253261, 1.000454413,
3161.716685570, 1.000337744,
3161.737117778, 1.000378027,
3161.757550187, 1.000349413,
3161.777982494, 1.000294490,
3161.798414701, 1.000200119,
3161.818847108, 1.000369318,
3161.839279414, 1.000444233,
3161.859711620, 1.000419871,
3161.880144025, 1.000794588,
3161.900576330, 1.000791746,
3161.921008634, 1.000806000,
3161.941440937, 1.000805440,
3161.961873240, 1.000835684,
3161.982305543, 1.000880971,
3162.002737945, 1.000833108,
3162.043602448, 1.000870247,
3162.064034849, 1.000805197,
3162.084467049, 1.000790472,
3162.104899349, 1.000806915,
3162.125331749, 1.000915448,
3162.145763947, 1.000862802,
3162.166196246, 1.000867821,
3162.186628544, 1.000910456,
3162.207060841, 1.000813275,
3162.227493038, 1.000809617,
3162.247925434, 1.000819498,
3162.309222321, 1.000820453,
3162.329654615, 1.000920180,
3162.350087009, 1.000852802,
3162.370519302, 1.000966047,
3162.390951495, 1.000940935,
3162.411383888, 1.000872871,
3162.431816180, 1.000851927,
3162.452248372, 1.000786292,
3162.472680763, 1.000850812,
3162.493113053, 1.000842898,
3162.513545243, 1.000912423,
3162.533977633, 1.000797501,
3162.554409922, 1.000844270,
3162.574842111, 1.000824596,
3162.595274499, 1.000890525,
3162.615706787, 1.000933513,
3162.636138974, 1.000855705,
3162.656571361, 1.000939041,
3162.677003647, 1.000966409,
3162.697435833, 1.000833801,
3162.717868218, 1.000944778,
3162.738300503, 1.000890749,
3162.779165071, 1.000844340,
3162.799597355, 1.000880662,
3162.820029638, 1.000840064,
3162.840462020, 1.000864653,
3162.860894202, 1.000837874,
3162.881326484, 1.000984268,
3162.901758764, 1.000862522,
3162.922191045, 1.000840669,
3162.942623425, 1.000803511,
3162.963055604, 1.000813479,
3162.983487883, 1.000853768,
3163.003920262, 1.000782953,
3163.024352440, 1.000927129,
3163.044784718, 1.000823271,
3163.065217095, 1.000853849,
3163.085649271, 1.000846521,
3163.106081548, 1.000909864,
3163.126513924, 1.000925271,
3163.146946099, 1.000848348,
3163.167378374, 1.000900480,
3163.187810748, 1.000901278,
3163.208243022, 1.000913446,
3163.228675195, 1.000861159,
3163.269539840, 1.000829726,
3163.289972012, 1.000891335,
3163.310404383, 1.000808583,
3163.330836654, 1.000804736,
3163.371701195, 1.000974687,
3163.392133464, 1.000943500,
3163.412565833, 1.000836598,
3163.432998002, 1.000911562,
3163.453430270, 1.000912545,
3163.473862638, 1.000808839,
3163.514727071, 1.000889239,
3163.535159437, 1.000932221,
3163.555591603, 1.000950132,
3163.576023868, 1.000932260,
3163.596456133, 1.000887678,
3163.616888397, 1.000880299,
3163.637320661, 1.000962654,
3163.657752925, 1.000838112,
3163.678185187, 1.000824271,
3163.698617450, 1.000858260,
3163.719049711, 1.000911531,
3163.739481973, 1.000858395,
3163.759914234, 1.000848335,
3163.780346594, 1.000868344,
3163.800778755, 1.000809363,
3163.821211014, 1.000865370,
3163.841643373, 1.000836894,
3163.862075532, 1.000807208,
3163.882507790, 1.000805185,
3163.902940147, 1.000871453,
3163.923372305, 1.001015262,
3163.943804661, 1.000888445,
3163.964236917, 1.000882982,
3163.984669073, 1.000939549,
3164.005101428, 1.000896269,
3164.025533683, 1.000905495,
3164.045965938, 1.000958484,
3164.066398191, 1.000922217,
3164.086830445, 1.000873393,
3164.107262697, 1.000825469,
3164.127694950, 1.000897488,
3164.148127202, 1.000934149,
3164.168559454, 1.000926681,
3164.188991805, 1.000870672,
3164.209423955, 1.001000358,
3164.250288555, 1.000921243,
3164.270720704, 1.000802740,
3164.291152953, 1.000919185,
3164.311585201, 1.000925906,
3164.332017448, 1.000871637,
3164.352449696, 1.000930991,
3164.372881942, 1.000904199,
3164.393314189, 1.000896864,
3164.413746435, 1.000911473,
3164.434178680, 1.000883259,
3164.454610925, 1.000918946,
3164.495475413, 1.000729651,
3164.515907657, 1.000803773,
3164.536340000, 1.000896183,
3164.556772143, 1.000867705,
3164.577204384, 1.000833310,
3164.597636726, 1.000855781,
3164.618068967, 1.000828803,
3164.658933448, 1.000742193,
3164.679365688, 1.000803781,
3164.699797827, 1.000865271,
3164.720230166, 1.000809745,
3164.740662405, 1.000812706,
3164.761094542, 1.000824534,
3164.781526880, 1.000836660,
3164.801959117, 1.000797934,
3164.822391253, 1.000865892,
3164.842823589, 1.000842823,
3164.863255825, 1.000861455,
3164.883688060, 1.000815488,
3164.904120294, 1.000861255,
3164.924552528, 1.000802885,
3164.944984762, 1.000866657,
3164.965416995, 1.000802648,
3164.985849228, 1.000833785,
3165.006281461, 1.000763802,
3165.026713692, 1.000798554,
3165.047145923, 1.000793791,
3165.067578154, 1.000916291,
3165.088010385, 1.000852687,
3165.108442615, 1.000766612,
3165.128874944, 1.000764887,
3165.149307074, 1.000806789,
3165.169739302, 1.000834656,
3165.190171630, 1.000891845,
3165.210603758, 1.000861238,
3165.231035985, 1.000973082,
3165.251468312, 1.000865296,
3165.271900438, 1.000770543,
3165.292332664, 1.000811815,
3165.312764989, 1.000843905,
3165.333197114, 1.000813284,
3165.353629338, 1.000705574,
3165.374061662, 1.000864906,
3165.394493786, 1.000925591,
3165.414926008, 1.000761622,
3165.435358331, 1.000833847,
3165.455790553, 1.000776164,
3165.476222675, 1.000865052,
3165.496654996, 1.000828895,
3165.517087217, 1.000710817,
3165.537519337, 1.000850172,
3165.557951657, 1.000808349,
3165.578383876, 1.000713035,
3165.598815995, 1.000722027,
3165.619248313, 1.000773101,
3165.639680531, 1.000802074,
3165.660112649, 1.000734579,
3165.680544966, 1.000767274,
3165.721409498, 1.000806538,
3165.741841614, 1.000845075,
3165.762273829, 1.000733211,
3165.782706144, 1.000726256,
3165.803138258, 1.000688753,
3165.823570472, 1.000753124,
3165.844002685, 1.000743367,
3165.864434898, 1.000821761,
3165.884867110, 1.000810044,
3165.905299322, 1.000842380,
3165.925731534, 1.000889148,
3165.946163745, 1.000856827,
3165.966596055, 1.000798802,
3165.987028165, 1.000790622,
3166.007460375, 1.000808899,
3166.027892684, 1.000894991,
3166.048324793, 1.000873078,
3166.068757001, 1.000847694,
3166.089189309, 1.000807294,
3166.109621417, 1.000861573,
3166.130053623, 1.000795616,
3166.150485930, 1.000834171,
3166.170918036, 1.000821398,
3166.211782547, 1.000810846,
3166.232214651, 1.000814153,
3166.252646955, 1.000817574,
3166.273079159, 1.000646045,
3166.293511362, 1.000803491,
3166.313943565, 1.000756386,
3166.334375767, 1.000789964,
3166.354807969, 1.000777870,
3166.375240171, 1.000866604,
3166.395672371, 1.000776720,
3166.416104572, 1.000810426,
3166.436536872, 1.000992119,
3166.456968972, 1.000760066,
3166.477401171, 1.000866301,
3166.497833470, 1.000785154,
3166.518265568, 1.000922035,
3166.538697765, 1.000830337,
3166.559129963, 1.000831039,
3166.579562160, 1.000797083,
3166.599994356, 1.000870436,
3166.620426552, 1.000897819,
3166.640858747, 1.000852306,
3166.661290943, 1.000825437,
3166.681723137, 1.000747127,
3166.702155331, 1.000901079,
3166.783884103, 1.000827775,
3166.804316395, 1.000831127,
3166.824748487, 1.000785907,
3166.845180778, 1.000756531,
3166.865612968, 1.000858808,
3166.886045058, 1.000840080,
3166.906477348, 1.000824650,
3166.926909537, 1.000837988,
3166.947341626, 1.000819327,
3166.967773914, 1.000750773,
3166.988206102, 1.000730687,
3167.008638189, 1.000813442,
3167.029070476, 1.000819060,
3167.049502663, 1.000764734,
3167.069934749, 1.000759987,
3167.090367034, 1.000786101,
3167.110799219, 1.000778441,
3167.131231404, 1.000769809,
3167.151663588, 1.000790295,
3167.172095772, 1.000798032,
3167.192527955, 1.000733022,
3167.212960138, 1.000773228,
3167.233392321, 1.000786076,
3167.253824503, 1.000815474,
3167.274256684, 1.000814267,
3167.294688865, 1.000769464,
3167.315121045, 1.000724513,
3167.335553226, 1.000774100,
3167.355985405, 1.000730796,
3167.376417585, 1.000716543,
3167.396849763, 1.000696394,
3167.417281942, 1.000793749,
3167.437714220, 1.000674269,
3167.458146298, 1.000835534,
3167.478578475, 1.000749411,
3167.499010751, 1.000695944,
3167.519442827, 1.000621666,
3167.539875003, 1.000642836,
3167.560307278, 1.000641161,
3167.580739353, 1.000803450,
3167.601171527, 1.000695360,
3167.621603801, 1.000838390,
3167.642035974, 1.000724085,
3167.682900320, 1.000568669,
3167.703332492, 1.000584761,
3167.723764564, 1.000692056,
3167.744196835, 1.000732623,
3167.764629006, 1.000738334,
3167.785061076, 1.000741275,
3167.805493346, 1.000737718,
3167.825925515, 1.000650932,
3167.846357584, 1.000684954,
3167.866789853, 1.000778788,
3167.887222021, 1.000749705,
3167.907654089, 1.000795204,
3167.928086356, 1.000678258,
3167.948518523, 1.000724802,
3167.968950689, 1.000660706,
3167.989382855, 1.000747345,
3168.009815020, 1.000643193,
3168.030247285, 1.000800297,
3168.050679350, 1.000718957,
3168.071111514, 1.000766257,
3168.091543677, 1.000754096,
3168.111975841, 1.000658315,
3168.132408003, 1.000772209,
3168.173272328, 1.000718094,
3168.193704489, 1.000729839,
3168.214136750, 1.000679646,
3168.234568811, 1.000687247,
3168.255000971, 1.000702688,
3168.275433231, 1.000638315,
3168.295865290, 1.000728664,
3168.316297449, 1.000767112,
3168.336729707, 1.000635102,
3168.357161765, 1.000656231,
3168.377593922, 1.000737582,
3168.398026179, 1.000715083,
3168.418458235, 1.000726053,
3168.438890392, 1.000757566,
3168.459322647, 1.000723321,
3168.479754802, 1.000753611,
3168.500186858, 1.000797248,
3168.520619112, 1.000821670,
3168.541051266, 1.000749701,
3168.561483319, 1.000699000,
3168.581915572, 1.000767904,
3168.602347725, 1.000638566,
3168.622779977, 1.000746709,
3168.643212029, 1.000763192,
3168.663644180, 1.000727028,
3168.684076431, 1.000650780,
3168.704508482, 1.000718147,
3168.724940631, 1.000668821,
3168.745372881, 1.000768682,
3168.765804930, 1.000768382,
3168.786237079, 1.000634802,
3168.806669227, 1.000645711,
3168.827101375, 1.000634225,
3168.847533522, 1.000703726,
3168.867965669, 1.000679822,
3168.888397816, 1.000782831,
3168.908829962, 1.000716291,
3168.929262107, 1.000746671,
3168.949694252, 1.000689325,
3168.970126397, 1.000666869,
3168.990558641, 1.000689989,
3169.010990685, 1.000652996,
3169.031422829, 1.000723276,
3169.051855072, 1.000747777,
3169.072287114, 1.000759675,
3169.092719256, 1.000648045,
3169.113151498, 1.000706762,
3169.133583539, 1.000648054,
3169.154015680, 1.000624042,
3169.174447921, 1.000704269,
3169.194879960, 1.000712930,
3169.215312200, 1.000723262,
3169.235744339, 1.000779553,
3169.256176377, 1.000707454,
3169.276608616, 1.000732960,
3169.297040754, 1.000746215,
3169.317472891, 1.000694289,
3169.358337164, 1.000732457,
3169.378769300, 1.000746639,
3169.399201436, 1.000716436,
3169.419633571, 1.000655733,
3169.440065706, 1.000678276,
3169.460497940, 1.000771675,
3169.480929973, 1.000747732,
3169.501362107, 1.000730807,
3169.521794240, 1.000686785,
3169.542226372, 1.000703236,
3169.562658405, 1.000719783,
3169.583090636, 1.000752897,
3169.603522768, 1.000782277,
3169.623954899, 1.000745802,
3169.644387029, 1.000800987,
3169.664819159, 1.000736843,
3169.685251288, 1.000797496,
3169.705683417, 1.000806120,
3169.726115546, 1.000803123,
3169.746547674, 1.000802174,
3169.766979802, 1.000796748,
3169.787411929, 1.000803271,
3169.807844156, 1.000763587,
3169.828276283, 1.000787347,
3169.848708309, 1.000817241,
3169.869140535, 1.000762612,
3169.889572660, 1.000741487,
3169.910004685, 1.000740624,
3169.930436909, 1.000767132,
3169.950869033, 1.000812005,
3169.971301056, 1.000813501,
3169.991733279, 1.000784006,
3170.012165402, 1.000814847,
3170.032597424, 1.000803734,
3170.053029646, 1.000752753,
3170.073461767, 1.000777928,
3170.093893788, 1.000761913,
3170.134758129, 1.000777550,
3170.155190249, 1.000806321,
3170.175622368, 1.000777275,
3170.196054487, 1.000783399,
3170.216486605, 1.000655392,
3170.236918723, 1.000823576,
3170.257350840, 1.000832349,
3170.277782957, 1.000776771,
3170.298215074, 1.000693729,
3170.318647190, 1.000704420,
3170.645561392, 1.000604655,
3170.665993500, 1.000486175,
3170.686425609, 1.000488611,
3170.706857717, 1.000440173,
3170.727289825, 1.000409861,
3170.747721932, 1.000460248,
3170.768154139, 1.000398023,
3170.788586145, 1.000405657,
3170.809018252, 1.000555070,
3170.829450457, 1.000524173,
3170.849882462, 1.000474364,
3170.870314567, 1.000570139,
3170.890746771, 1.000300444,
3170.911178775, 1.000198107,
3170.931610879, 1.000177601,
3170.952043082, 1.000191586,
3170.972475084, 1.000132644,
3170.992907286, 1.000138643,
3171.013339288, 1.000184348,
3171.033771390, 1.000172740,
3171.054203591, 1.000073643,
3171.074635592, 1.000284163,
3171.095067692, 1.000603040,
3171.115499891, 1.000555607,
3171.135931990, 1.000661940,
3171.156363989, 1.000469045,
3171.176796187, 1.000487119,
3171.197228286, 1.000442273,
3171.217660283, 1.000405488,
3171.238092480, 1.000486402,
3171.258524577, 1.000384520,
3171.278956573, 1.000358266,
3171.299388769, 1.000334439,
3171.319820865, 1.000370783,
3171.340252860, 1.000354335,
3171.360685054, 1.000399396,
3171.381117149, 1.000358645,
3171.401549142, 1.000422164,
3171.421981336, 1.000381370,
3171.442413429, 1.000339107,
3171.462845521, 1.000361630,
3171.483277614, 1.000362780,
3171.503709705, 1.000364057,
3171.524141897, 1.000342223,
3171.544573888, 1.000351433,
3171.565005978, 1.000401582,
3171.605870258, 1.000358786,
3171.626302247, 1.000379212,
3171.646734436, 1.000306405,
3171.667166524, 1.000396396,
3171.687598512, 1.000360181,
3171.708030700, 1.000303121,
3171.728462687, 1.000326154,
3171.748894773, 1.000362299,
3171.769326960, 1.000364258,
3171.789759046, 1.000395695,
3171.810191031, 1.000379348,
3171.830623216, 1.000333571,
3171.851055201, 1.000382076,
3171.871487285, 1.000392731,
3171.891919469, 1.000359946,
3171.912351452, 1.000327190,
3171.932783535, 1.000375669,
3171.953215718, 1.000360177,
3171.973647800, 1.000371965,
3172.014511963, 1.000267856,
3172.034944044, 1.000362015,
3172.055376024, 1.000423193,
3172.116672463, 1.000449113,
3172.137104442, 1.000434362,
3172.157536521, 1.000392756,
3172.177968699, 1.000351745,
3172.198400676, 1.000333715,
3172.218832753, 1.000409164,
3172.239264930, 1.000385442,
3172.259696907, 1.000401079,
3172.280128982, 1.000355241,
3172.300561158, 1.000300374,
3172.320993133, 1.000398245,
3172.341425208, 1.000415964,
3172.361857382, 1.000373970,
3172.382289356, 1.000410234,
3172.402721429, 1.000472999,
3172.423153603, 1.000520341,
3172.443585675, 1.000462478,
3172.464017648, 1.000455139,
3172.484449819, 1.000461468,
3172.504881891, 1.000443996,
3172.525313862, 1.000428571,
3172.545746033, 1.000544856,
3172.566178003, 1.000451708,
3172.586610072, 1.000422362,
3172.607042242, 1.000503845,
3172.627474211, 1.000520792,
3172.647906380, 1.000549886,
3172.668338448, 1.000628177,
3172.688770416, 1.000426179,
3172.709202583, 1.000422097,
3172.750066616, 1.000460739,
3172.770498782, 1.000501046,
3172.790930848, 1.000472560,
3172.831794978, 1.000439705,
3172.852227043, 1.000504159,
3172.872659107, 1.000526831,
3172.893091171, 1.000509047,
3172.913523234, 1.000467411,
3172.933955297, 1.000548352,
3172.954387459, 1.000434584,
3172.974819421, 1.000581574,
3172.995251483, 1.000569539,
3173.015683644, 1.000550921,
3173.036115605, 1.000419139,
3173.056547665, 1.000501611,
3173.076979825, 1.000538293,
3173.097411785, 1.000533207,
3173.117843844, 1.000542431,
3173.138276003, 1.000607029,
3173.158707961, 1.000539846,
3173.179140019, 1.000489800,
3173.199572177, 1.000690371,
3173.220004134, 1.000511539,
3173.240436291, 1.000628233,
3173.260868247, 1.000548671,
3173.281300403, 1.000651426,
3173.301732459, 1.000578184,
3173.322164514, 1.000564680,
3173.342596469, 1.000654896,
3173.363028623, 1.000559205,
3173.383460677, 1.000623695,
3173.403892631, 1.000507750,
3173.424324784, 1.000641495,
3173.444756836, 1.000622445,
3173.465188789, 1.000596406,
3173.485620941, 1.000669480,
3173.526484943, 1.000686099,
3173.546917094, 1.000613292,
3173.567349144, 1.000717351,
3173.587781094, 1.000688166,
3173.608213244, 1.000830697,
3173.628645293, 1.000862227,
3173.649077341, 1.000808610,
3173.669509390, 1.000635743,
3173.689941438, 1.000630734,
3173.710373485, 1.000655626,
3173.730805532, 1.000734935,
3173.751237579, 1.000714994,
3173.771669725, 1.000650130,
3173.812533717, 1.000589546,
3173.832965862, 1.000671749,
3173.853397907, 1.000584693,
3173.873829851, 1.000692616,
3173.894261995, 1.000596398,
3173.914694039, 1.000657588,
3173.935125982, 1.000594025,
3173.955558124, 1.000648242,
3173.975990167, 1.000682070,
3173.996422109, 1.000657729,
3174.016854250, 1.000607995,
3174.057718232, 1.000512611,
3174.078150372, 1.000569551,
3174.098582313, 1.000619467,
3174.119014352, 1.000596472,
3174.139446491, 1.000690547,
3174.159878430, 1.000563297,
3174.180310468, 1.000669375,
3174.200742606, 1.000559604,
3174.221174643, 1.000506952,
3174.241606581, 1.000659145,
3174.262038717, 1.000695850,
3174.282470754, 1.000798018,
3174.302902890, 1.000832333,
3174.323334825, 1.000720805,
3174.343766861, 1.000551266,
3174.364198995, 1.000490038,
3174.384630930, 1.000504965,
3174.405062964, 1.000557501,
3174.425495097, 1.000536930,
3174.445927031, 1.000431363,
3174.507223128, 1.000474379,
3174.548087291, 1.000569246,
3174.568519222, 1.000504888,
3174.588951252, 1.000478813,
3174.609383382, 1.000458685,
3174.629815412, 1.000527649,
3174.650247341, 1.000536723,
3174.670679470, 1.000433722,
3174.691111498, 1.000468246,
3174.711543426, 1.000482558,
3174.731975554, 1.000532709,
3174.752407581, 1.000504826,
3174.772839508, 1.000499532,
3174.793271635, 1.000547969,
3174.813703561, 1.000473224,
3174.834135586, 1.000499941,
3174.854567712, 1.000495931,
3174.874999637, 1.000405515,
3174.895431761, 1.000515952,
3174.915863786, 1.000476156,
3174.936295709, 1.000388802,
3174.956727833, 1.000385287,
3174.977159856, 1.000414860,
3174.997591779, 1.000369431,
3175.018023901, 1.000403629,
3175.038455922, 1.000398095,
3175.058887944, 1.000497156,
3175.079319965, 1.000392511,
3175.099751986, 1.000247654,
3175.120184006, 1.000186175,
3175.140616126, 1.000116833,
3175.161048045, 1.000219224,
3175.181480064, 1.000237389,
3175.201912183, 1.000116611,
3175.222344102, 1.000036121,
3175.242776119, 1.000061578,
3175.283640154, 0.999894709,
3175.304072171, 0.999870909,
3175.324504287, 0.999936627,
3175.344936203, 0.999959542,
3175.365368219, 0.999949923,
3175.385800334, 0.999979049,
3175.406232249, 1.000048689,
3175.426664363, 0.999918350,
3175.447096377, 0.999901803,
3175.467528391, 1.000092974,
3175.487960404, 1.000026246,
3175.508392417, 1.000004993,
3175.528824430, 1.000047740,
3175.549256442, 1.000016904,
3175.569688454, 1.000035073,
3175.590120365, 1.000081052,
3175.610552476, 1.000099456,
3175.630984486, 1.000051978,
3175.651416397, 1.000053836,
3175.671848506, 1.000016812,
3175.692280516, 1.000054212,
3175.733144534, 0.999996534,
3175.774008450, 1.000310964,
3175.794440557, 1.000278994,
3175.814872564, 1.000231102,
3175.835304471, 1.000289315,
3175.855736577, 1.000154013,
3175.876168584, 1.000185615,
3175.896600589, 1.000267127,
3175.917032594, 1.000272965,
3175.937464599, 1.000279499,
3175.957896603, 1.000274816,
3175.978328708, 1.000314693,
3176.019192715, 1.000285375,
3176.039624717, 1.000182239,
3176.060056620, 1.000300049,
3176.080488722, 1.000276356,
3176.100920724, 1.000263705,
3176.121352625, 1.000168271,
3176.141784726, 1.000269239,
3176.162216727, 1.000203416,
3176.182648627, 1.000302403,
3176.203080727, 1.000277832,
3176.223512727, 1.000205126,
3176.264376724, 1.000262174,
3176.284808723, 1.000298727,
3176.305240621, 1.000217728,
3176.325672718, 1.000395210,
3176.346104715, 1.000201601,
3176.366536612, 1.000255174,
3176.386968709, 1.000236970,
3176.407400705, 1.000226354,
3176.427832600, 1.000175741,
3176.448264696, 1.000246950,
3176.468696691, 1.000223027,
3176.489128585, 1.000184508,
3176.509560679, 1.000156232,
3176.529992673, 1.000654269,
3176.550424567, 1.000202461,
3176.570856660, 1.000191323,
3176.591288652, 1.000244678,
3176.611720745, 1.000249902,
3176.632152636, 1.000257189,
3176.652584628, 1.000194729,
3176.673016719, 1.000254852,
3176.693448610, 1.000164597,
3176.713880601, 1.000320702,
3176.754744580, 1.000162160,
3176.775176569, 1.000196871,
3176.795608658, 1.000190501,
3176.816040647, 1.000232567,
3176.836472535, 1.000375796,
3176.856904623, 1.000251336,
3176.877336610, 1.000185940,
3176.897768497, 1.000282085,
3176.918200584, 1.000253167,
3176.938632570, 1.000333850,
3176.959064456, 1.000286218,
3176.979496542, 1.000235461,
3176.999928527, 1.000347800,
3177.020360411, 1.000309281,
3177.040792496, 1.000240127,
3177.061224380, 1.000212311,
3177.081656364, 1.000261359,
3177.102088447, 1.000293997,
3177.122520330, 1.000296889,
3177.142952412, 1.000202324,
3177.163384394, 1.000310234,
3177.183816376, 1.000167033,
3177.204248358, 1.000274886,
3177.245112319, 1.000228990,
3177.265544300, 1.000276131,
3177.285976280, 1.000270055,
3177.306408259, 1.000248233,
3177.326840338, 1.000147430,
3177.347272217, 1.000284308,
3177.367704195, 1.000230881,
3177.388136274, 1.000310633,
3177.408568152, 1.000268259,
3177.429000129, 1.000191571,
3177.449432206, 1.000195654,
3177.469864082, 1.000264620,
3177.490296058, 1.000278232,
3177.510728134, 1.000288824,
3177.531160010, 1.000279892,
3177.551591985, 1.000303800,
3177.572024060, 1.000267043,
3177.592455934, 1.000283969,
3177.612887908, 1.000236158,
3177.633319982, 1.000261357,
3177.653751955, 1.000276573,
3177.674183828, 1.000172865,
3177.694615900, 1.000131306,
3177.735479844, 1.000205064,
3177.755911816, 1.000212577,
3177.776343787, 1.000180530,
3177.796775758, 1.000295285,
3177.817207728, 1.000239369,
3177.837639598, 1.000251243,
3177.858071667, 1.000258768,
3177.878503637, 1.000199032,
3177.898935505, 1.000161467,
3177.919367574, 1.000213139,
3177.939799542, 1.000284512,
3177.980663477, 1.000287598,
3178.001095444, 1.000176465,
3178.021527411, 1.000186723,
3178.041959377, 1.000337285,
3178.062391343, 1.000355718,
3178.082823309, 1.000280059,
3178.103255274, 1.000322028,
3178.123687239, 1.000206342,
3178.144119203, 1.000202114,
3178.164551268, 1.000262971,
3178.184983131, 1.000291775,
3178.205415094, 1.000265479,
3178.225847158, 1.000273747,
3178.246279020, 1.000176289,
3178.266711083, 1.000290033,
3178.287143044, 1.000233060,
3178.307574906, 1.000234685,
3178.328006967, 1.000180004,
3178.348438928, 1.000300314,
3178.389302849, 1.000169572,
3178.409734808, 1.000277139,
