BJD - 2454833, Corrected Flux
2388.406916185, 0.999845117,
2388.427348441, 0.999903724,
2388.447780797, 0.999834572,
2388.468212953, 0.999669014,
2388.488645208, 0.999712531,
2388.509077563, 0.999660059,
2388.529509718, 0.999756448,
2388.549941971, 0.999774597,
2388.570374325, 0.999716874,
2388.590806578, 0.999748136,
2388.611238730, 0.999709022,
2388.631671082, 0.999753429,
2388.652103334, 0.999748599,
2388.672535485, 0.999720526,
2388.692967836, 0.999881118,
2388.713400086, 0.999766442,
2388.733832235, 0.999645650,
2388.754264584, 0.999805467,
2388.774696834, 0.999804343,
2388.795129182, 0.999689908,
2388.815561329, 0.999781644,
2388.835993577, 0.999704381,
2388.856425924, 0.999706389,
2388.876858070, 0.999708861,
2388.897290317, 0.999807907,
2388.917722562, 0.999737813,
2388.938154807, 0.999726379,
2388.958587052, 0.999733325,
2388.979019296, 0.999604663,
2388.999451540, 0.999539653,
2389.019883783, 0.999705930,
2389.040316026, 0.999844696,
2389.060748269, 0.999712460,
2389.081180510, 0.999772202,
2389.101612852, 0.999793172,
2389.122044993, 0.999682091,
2389.142477333, 0.999798044,
2389.162909574, 0.999734333,
2389.183341713, 0.999629722,
2389.203774052, 0.999643724,
2389.224206291, 0.999661405,
2389.244638429, 0.999741043,
2389.265070767, 0.999710610,
2389.285503005, 0.999756891,
2389.305935142, 0.999768119,
2389.326367478, 0.999725670,
2389.346799714, 0.999670473,
2389.367231849, 0.999655306,
2389.387664184, 0.999659651,
2389.408096419, 0.999767680,
2389.428528653, 0.999753026,
2389.448960887, 0.999896664,
2389.469393120, 0.999794176,
2389.489825353, 0.999778371,
2389.510257586, 0.999854780,
2389.530689817, 0.999770249,
2389.551122149, 0.999695517,
2389.571554380, 0.999759262,
2389.591986510, 0.999936728,
2389.612418840, 0.999813424,
2389.632850970, 0.999692594,
2389.653283199, 0.999794083,
2389.673715528, 0.999959189,
2389.694147656, 0.999811680,
2389.714579884, 0.999638533,
2389.735012212, 0.999757612,
2389.755444338, 0.999674435,
2389.775876565, 0.999729990,
2389.796308891, 0.999798947,
2389.816741017, 0.999640880,
2389.837173242, 0.999610010,
2389.857605567, 0.999701408,
2389.878037691, 0.999762062,
2389.898470015, 0.999759162,
2389.918902238, 0.999710936,
2389.939334461, 0.999731996,
2389.959766683, 0.999667194,
2389.980198905, 0.999647877,
2390.000631127, 0.999697790,
2390.021063348, 0.999677792,
2390.041495568, 0.999753042,
2390.061927788, 0.999718716,
2390.082360008, 0.999670927,
2390.102792227, 0.999649357,
2390.123224446, 0.999731662,
2390.143656765, 0.999603860,
2390.164088882, 0.999679225,
2390.184521100, 0.999566447,
2390.204953417, 0.999673396,
2390.225385533, 0.999775059,
2390.245817750, 0.999702272,
2390.266250066, 0.999748946,
2390.307114495, 0.999749409,
2390.327546710, 0.999715412,
2390.347978824, 0.999547841,
2390.368411137, 0.999643731,
2390.388843350, 0.999736474,
2390.409275463, 0.999731361,
2390.429707775, 0.999796702,
2390.450139886, 0.999674909,
2390.470572098, 0.999680462,
2390.491004408, 0.999609356,
2390.511436619, 0.999755807,
2390.531868729, 0.999793462,
2390.552301038, 0.999679157,
2390.572733247, 0.999532544,
2390.593165355, 0.999721846,
2390.613597663, 0.999666946,
2390.634029871, 0.999598267,
2390.654461978, 0.999592168,
2390.674894285, 0.999789719,
2390.695326491, 0.999751069,
2390.715758797, 0.999727051,
2390.736190903, 0.999650968,
2390.756623108, 0.999802852,
2390.777055412, 0.999475272,
2390.797487516, 0.999581111,
2390.817919720, 0.999693609,
2390.838352023, 0.999603859,
2390.858784126, 0.999556379,
2390.879216328, 0.999664810,
2390.899648630, 0.999666380,
2390.920080732, 0.999667272,
2390.940512932, 0.999564816,
2390.960945233, 0.999445544,
2390.981377433, 0.999688682,
2391.001809533, 0.999675661,
2391.022241832, 0.999667279,
2391.042674031, 0.999709066,
2391.063106229, 0.999680171,
2391.083538427, 0.999775130,
2391.103970624, 0.999659213,
2391.124402821, 0.999589286,
2391.144835018, 0.999600946,
2391.165267114, 0.999600182,
2391.185699410, 0.999664926,
2391.206131605, 0.999576017,
2391.226563699, 0.999663674,
2391.246995994, 0.999568054,
2391.267428188, 0.999558829,
2391.287860282, 0.999677025,
2391.308292574, 0.999640349,
2391.328724767, 0.999625923,
2391.349156959, 0.999551616,
2391.369589151, 0.999734184,
2391.390021342, 0.999683078,
2391.410453533, 0.999689313,
2391.430885723, 0.999743129,
2391.451317913, 0.999744674,
2391.471750202, 0.999619537,
2391.492182392, 0.999660533,
2391.512614480, 0.999706792,
2391.533046769, 0.999569351,
2391.553478956, 0.999663340,
2391.573911044, 0.999549623,
2391.594343330, 0.999637070,
2391.614775517, 0.999550547,
2391.635207603, 0.999609521,
2391.655639889, 0.999519360,
2391.676072073, 0.999588908,
2391.696504158, 0.999644869,
2391.716936443, 0.999661173,
2391.737368626, 0.999574869,
2391.757800710, 0.999665908,
2391.778232993, 0.999489516,
2391.798665175, 0.999463684,
2391.819097457, 0.999677081,
2391.839529539, 0.999499552,
2391.859961720, 0.999626070,
2391.880393901, 0.999654692,
2391.900826081, 0.999614245,
2391.921258261, 0.999600183,
2391.941690441, 0.999625044,
2391.962122619, 0.999700770,
2391.982554798, 0.999580667,
2392.002987076, 0.999599553,
2392.023419154, 0.999517108,
2392.043851331, 0.999656006,
2392.064283608, 0.999617434,
2392.084715684, 0.999628911,
2392.105147860, 0.999625923,
2392.125580136, 0.999558696,
2392.146012211, 0.999554669,
2392.166444386, 0.999417440,
2392.186876660, 0.999930513,
2392.207308734, 0.999515752,
2392.227741007, 0.999564803,
2392.268605253, 0.999692643,
2392.289037524, 0.999556682,
2392.309469696, 0.999585719,
2392.329901868, 0.999524738,
2392.350334038, 0.999532075,
2392.370766208, 0.999671105,
2392.391198378, 0.999638397,
2392.411630548, 0.999553472,
2392.432062717, 0.999675084,
2392.452494885, 0.999562507,
2392.472927154, 1.000040675,
2392.493359222, 0.999658403,
2392.513791389, 0.999574922,
2392.534223655, 0.999579727,
2392.554655722, 0.999644808,
2392.575087988, 0.999554671,
2392.595520154, 0.999525163,
2392.615952219, 0.999666131,
2392.636384484, 0.999584384,
2392.656816548, 0.999744622,
2392.677248712, 0.999469189,
2392.697680975, 0.999550674,
2392.718113038, 0.999691706,
2392.738545201, 0.999506424,
2392.758977463, 0.999595692,
2392.779409525, 0.999503192,
2392.799841686, 0.999555104,
2392.820273947, 0.999494710,
2392.840706107, 0.999491180,
2392.861138167, 0.999587850,
2392.881570427, 0.999591566,
2392.902002586, 0.999564620,
2392.922434645, 0.999544119,
2392.942866903, 0.999460349,
2392.963299061, 0.999691388,
2392.983731318, 0.999635892,
2393.004163375, 0.999449152,
2393.024595532, 0.999464099,
2393.045027788, 0.999613792,
2393.188052769, 0.999541906,
2393.208484922, 0.999551759,
2393.228917174, 0.999707884,
2393.249349226, 0.999550529,
2393.269781378, 0.999574210,
2393.290213629, 0.999540481,
2393.310645779, 0.999333188,
2393.331077930, 0.999413581,
2393.351510079, 0.999383829,
2393.371942129, 0.999418055,
2393.392374378, 0.999617983,
2393.412806526, 0.999742355,
2393.433238574, 0.999511287,
2393.453670822, 0.999558333,
2393.494535016, 0.999572493,
2393.514967262, 0.999505579,
2393.535399408, 0.999515686,
2393.555831454, 0.999552886,
2393.576263699, 0.999488744,
2393.596695843, 0.999516087,
2393.617127888, 0.999436584,
2393.637560132, 0.999461345,
2393.657992275, 0.999502987,
2393.678424418, 0.999584902,
2393.698856560, 0.999497348,
2393.719288703, 0.999529099,
2393.739720944, 0.999551899,
2393.760152986, 0.999452487,
2393.780585127, 0.999407362,
2393.801017367, 0.999505719,
2393.821449507, 0.999563490,
2393.841881547, 0.999412950,
2393.862313786, 0.999506174,
2393.882745925, 0.999595669,
2393.903177963, 0.999608341,
2393.923610201, 0.999415826,
2393.944042339, 0.999516888,
2393.964474375, 0.999599587,
2393.984906612, 0.999480602,
2394.005338749, 0.999519005,
2394.025770784, 0.999518744,
2394.046203020, 0.999508163,
2394.066635155, 0.999580901,
2394.087067189, 0.999539225,
2394.107499423, 0.999356963,
2394.127931458, 0.999423416,
2394.148363691, 0.999606932,
2394.168795823, 0.999314915,
2394.189227956, 0.999763518,
2394.230092220, 0.999355204,
2394.250524351, 0.999248034,
2394.270956482, 0.999542355,
2394.291388612, 0.999478242,
2394.311820742, 0.999435723,
2394.332252972, 0.999518740,
2394.352685001, 0.999540414,
2394.373117129, 0.999648270,
2394.393549358, 0.999532325,
2394.413981386, 0.999660605,
2394.434413513, 0.999504373,
2394.454845740, 0.999466460,
2394.475277767, 0.999510139,
2394.495709993, 0.999453821,
2394.516142119, 0.999534972,
2394.536574144, 0.999536898,
2394.557006369, 0.999354210,
2394.577438494, 0.999464078,
2394.597870518, 0.999371274,
2394.618302742, 0.999438205,
2394.638734865, 0.999487915,
2394.659166988, 0.999401966,
2394.679599111, 0.999779079,
2394.700031233, 0.999485118,
2394.720463355, 0.999473572,
2394.740895476, 0.999430962,
2394.761327597, 0.999560056,
2394.781759717, 0.999555639,
2394.802191937, 0.999490638,
2394.822623957, 0.999464101,
2394.843056076, 0.999439934,
2394.863488194, 0.999478568,
2394.883920313, 0.999493417,
2394.904352531, 0.999494882,
2394.924784548, 0.999450179,
2394.945216666, 0.999504804,
2394.986080898, 0.999388526,
2395.006513014, 0.999489052,
2395.026945230, 0.999416474,
2395.047377245, 0.999384531,
2395.067809359, 0.999364044,
2395.088241574, 0.999537251,
2395.108673588, 0.999434487,
2395.129105701, 0.999260976,
2395.149537914, 0.999504409,
2395.169970027, 0.999627799,
2395.210834251, 0.999510916,
2395.231266362, 0.999434578,
2395.251698473, 0.999346673,
2395.272130583, 0.999352980,
2395.292562694, 0.999522312,
2395.312994903, 0.999398704,
2395.333426913, 0.999302145,
2395.353859022, 0.999278146,
2395.374291230, 0.999414433,
2395.394723238, 0.999447326,
2395.415155346, 0.999371071,
2395.435587553, 0.999482672,
2395.456019560, 0.999430755,
2395.476451666, 0.999344771,
2395.496883873, 0.999528583,
2395.517315878, 0.999417524,
2395.537747984, 0.999587047,
2395.558180188, 0.999564086,
2395.578612193, 0.999414919,
2395.599044396, 0.999502648,
2395.619476400, 0.999584045,
2395.639908504, 0.999496050,
2395.660340706, 0.999547378,
2395.680772708, 0.999422437,
2395.701204810, 0.999266364,
2395.721637012, 0.999395962,
2395.742069113, 0.999498338,
2395.762501114, 0.999464232,
2395.782933315, 0.999592259,
2395.803365414, 0.999504436,
2395.823797414, 0.999331648,
2395.844229613, 0.999375362,
2395.864661712, 0.999447898,
2395.885093710, 0.999450334,
2395.905525908, 0.999460557,
2395.925958006, 0.999502287,
2395.946390003, 0.999343119,
2395.966822199, 0.999392366,
2395.987254296, 0.999358952,
2396.007686492, 0.999468218,
2396.028118487, 0.999306921,
2396.048550582, 0.999375461,
2396.068982777, 0.999248961,
2396.089414771, 0.999357174,
2396.109846865, 0.999751152,
2396.130279059, 0.999521334,
2396.150711152, 0.999480641,
2396.191575337, 0.999479005,
2396.212007428, 0.999400727,
2396.232439420, 0.999347814,
2396.252871611, 0.999418526,
2396.273303702, 0.999437215,
2396.293735692, 0.999407989,
2396.314167882, 0.999348968,
2396.334599971, 0.999233451,
2396.355032060, 0.999526395,
2396.375464149, 0.999626370,
2396.395896137, 0.999479080,
2396.416328325, 0.999448461,
2396.436760413, 0.999328854,
2396.457192400, 0.999517439,
2396.477624586, 0.999346137,
2396.498056672, 0.999523082,
2396.518488659, 0.999409856,
2396.538920844, 0.999525744,
2396.559352929, 0.999627926,
2396.579785014, 0.999551855,
2396.600217098, 0.999564678,
2396.620649182, 0.999431569,
2396.641081265, 0.999720950,
2396.681945431, 0.999729170,
2396.763673857, 0.999556591,
2396.784105938, 0.999389982,
2396.804537918, 0.999504299,
2396.824970098, 0.999526372,
2396.845402178, 0.999504132,
2396.865834157, 0.999485065,
2396.886266335, 0.999507431,
2396.906698414, 0.999309652,
2396.927130392, 0.999540343,
2396.947562569, 0.999448428,
2396.967994646, 0.999484244,
2396.988426723, 0.999561048,
2397.008858799, 0.999555529,
2397.029290875, 0.999362721,
2397.049722951, 0.999426026,
2397.070155026, 0.999549448,
2397.090587100, 0.999393424,
2397.111019175, 0.999490874,
2397.131451249, 0.999533300,
2397.151883322, 0.999324475,
2397.172315396, 0.999400948,
2397.192747468, 0.999428383,
2397.213179541, 0.999243735,
2397.254043684, 0.999515505,
2397.335771966, 0.999487478,
2397.356204136, 0.999570404,
2397.376636106, 0.999430670,
2397.397068174, 0.999579801,
2397.417500342, 0.999634689,
2397.437932310, 0.999377216,
2397.458364478, 0.999405998,
2397.478796545, 0.999477446,
2397.499228512, 0.999407437,
2397.519660679, 0.999371874,
2397.540092745, 0.999482711,
2397.560524810, 0.999783945,
2397.580956876, 0.999528026,
2397.601388941, 0.999462512,
2397.621821005, 0.999427638,
2397.662685133, 0.999488246,
2397.683117196, 0.999479488,
2397.703549359, 0.999551173,
2397.723981322, 0.999604038,
2397.744413384, 0.999497274,
2397.764845546, 0.999471038,
2397.785277507, 0.999480351,
2397.805709668, 0.999366813,
2397.826141629, 0.999383187,
2397.846573689, 0.999331043,
2397.867005849, 0.999268047,
2397.887437808, 0.999316242,
2397.907869867, 0.999349227,
2397.928302026, 0.999314945,
2397.948733984, 0.999491452,
2397.969166042, 0.999384214,
2397.989598199, 0.999493453,
2398.010030157, 0.999320616,
2398.030462214, 0.999515411,
2398.050894370, 0.999589983,
2398.071326426, 0.999394043,
2398.091758381, 0.999636726,
2398.112190537, 0.999982413,
2398.153054545, 1.001424600,
2398.173486699, 0.999404882,
2398.193918753, 0.999535302,
2398.214350907, 0.999501949,
2398.234782859, 0.999573057,
2398.255214912, 0.999522329,
2398.275647064, 0.999448849,
2398.296079016, 0.999435400,
2398.316511067, 0.999532554,
2398.336943218, 0.999617881,
2398.357375168, 0.999391474,
2398.377807219, 0.999569781,
2398.398239368, 1.000141194,
2398.418671318, 0.999417177,
2398.439103367, 0.999376104,
2398.459535516, 0.999325573,
2398.479967563, 0.999461973,
2398.500399511, 0.999746638,
2398.520831659, 0.999702030,
2398.541263706, 0.999489380,
2398.561695752, 0.999406564,
2398.582127799, 0.999598799,
2398.602559745, 0.999518372,
2398.643423935, 0.999645432,
2398.663855881, 0.999506263,
2398.684288025, 0.999464737,
2398.704720069, 0.999618403,
2398.725152012, 0.999658913,
2398.745584156, 0.999510102,
2398.766016198, 0.999641572,
2398.786448141, 0.999495206,
2398.806880283, 0.999372380,
2398.827312325, 0.999438140,
2398.847744267, 0.999544345,
2398.868176407, 0.999591919,
2398.888608448, 0.999636491,
2398.909040588, 0.999550134,
2398.929472528, 0.999442971,
2398.949904567, 0.999513426,
2398.970336706, 0.999428627,
2398.990768645, 0.999425522,
2399.011200684, 0.999428282,
2399.031632821, 0.999571539,
2399.052064859, 0.999577209,
2399.072496796, 0.999436039,
2399.092928933, 0.999553327,
2399.113360969, 0.999489343,
2399.133792905, 0.999577797,
2399.154225041, 0.999603996,
2399.174657076, 0.999428333,
2399.195089011, 0.999399893,
2399.215521146, 0.999632922,
2399.235953180, 0.999481723,
2399.256385214, 0.999515704,
2399.276817247, 0.999525773,
2399.297249280, 0.999531174,
2399.317681313, 0.999503358,
2399.338113345, 0.999494511,
2399.378977408, 0.999680780,
2399.399409439, 0.999500796,
2399.419841470, 0.999939021,
2399.440273500, 0.999539621,
2399.460705531, 0.999454011,
2399.481137560, 0.999470895,
2399.501569589, 0.999701189,
2399.522001618, 0.999329722,
2399.542433647, 0.999605576,
2399.562865775, 0.999522696,
2399.583297702, 0.999462829,
2399.603729730, 0.999476237,
2399.624161857, 0.999320709,
2399.644593784, 0.999508596,
2399.665025910, 0.999432949,
2399.685457936, 0.999593478,
2399.705889861, 0.999326394,
2399.726321986, 0.999562085,
2399.746754011, 0.999574468,
2399.767185936, 0.999521831,
2399.787618059, 0.999530595,
2399.808050083, 0.999648611,
2399.828482006, 0.999645608,
2399.848914129, 0.999513058,
2399.869346152, 0.999585744,
2399.889778174, 0.999538156,
2399.910210196, 0.999698555,
2399.930642217, 0.999490642,
2399.951074238, 0.999460453,
2399.971506259, 0.999444668,
2399.991938279, 0.999563387,
2400.012370299, 0.999513052,
2400.032802319, 0.999408600,
2400.053234338, 0.999521033,
2400.073666457, 0.999732326,
2400.134962511, 0.999651385,
2400.155394428, 0.999501926,
2400.175826445, 0.999483640,
2400.196258561, 0.999533760,
2400.216690478, 0.999557386,
2400.237122494, 0.999471086,
2400.257554609, 0.999466323,
2400.277986524, 0.999524843,
2400.298418539, 0.999616867,
2400.318850653, 0.999586835,
2400.339282567, 0.999504235,
2400.359714681, 0.999567527,
2400.380146694, 0.999596655,
2400.400578707, 0.999710555,
2400.421010720, 0.999583570,
2400.441442732, 0.999667017,
2400.461874743, 0.999588930,
2400.482306755, 0.999549476,
2400.502738766, 0.999562670,
2400.523170777, 0.999544752,
2400.543602887, 0.999635548,
2400.564034797, 0.999606332,
2400.584466807, 0.999527005,
2400.604898916, 0.998781107,
2400.625330825, 0.998053941,
2400.645762833, 0.998022449,
2400.666194941, 0.997751163,
2400.686626849, 0.997907109,
2400.707058956, 0.997656252,
2400.727490963, 0.997632419,
2400.747922870, 0.997629418,
2400.768354976, 0.997530903,
2400.788786982, 0.997574238,
2400.809218888, 0.997907343,
2400.850082898, 0.998021024,
2400.870514902, 0.997599397,
2400.890947007, 0.997722477,
2400.911379010, 0.997696798,
2400.931810913, 0.997503298,
2400.952243017, 0.997625525,
2400.972675019, 0.997799269,
2400.993106921, 0.997942427,
2401.013539023, 0.997916805,
2401.033971025, 0.998182897,
2401.054402926, 0.999198281,
2401.074835027, 0.999490148,
2401.095267027, 0.999639969,
2401.115699127, 0.999565366,
2401.136131027, 0.999497876,
2401.156563027, 0.999681086,
2401.176995126, 0.999572557,
2401.279155016, 0.999702956,
2401.299587112, 0.999566753,
2401.320019009, 0.999478979,
2401.340451005, 0.999903790,
2401.360883101, 0.999573381,
2401.381315096, 0.999830121,
2401.401746991, 0.999640614,
2401.422179086, 0.999543948,
2401.442611080, 0.999472782,
2401.463043074, 0.999558408,
2401.483475068, 0.999751115,
2401.503907061, 0.999579670,
2401.524339054, 0.999716319,
2401.544771047, 0.999510560,
2401.585635031, 0.999625213,
2401.606067022, 0.999782008,
2401.626498913, 0.999597780,
2401.646931004, 0.999613574,
2401.667362994, 0.999640305,
2401.687794884, 0.999537487,
2401.708226974, 0.999449294,
2401.728658964, 0.999501480,
2401.749090952, 0.999545763,
2401.769522941, 0.999558868,
2401.789954929, 0.999397217,
2401.830818905, 0.999614667,
2401.851250892, 0.999621999,
2401.871682979, 0.999718398,
2401.892114865, 0.999779901,
2401.912546851, 0.999576079,
2401.932978937, 0.999680315,
2401.953410922, 0.999618684,
2401.973842807, 0.999695436,
2401.994274892, 0.999769986,
2402.014706877, 0.999704893,
2402.035138761, 0.999904065,
2402.076002828, 0.999648521,
2402.096434710, 0.999738505,
2402.116866793, 0.999652162,
2402.137298775, 0.999542872,
2402.157730857, 0.999669788,
2402.178162739, 0.999443280,
2402.198594720, 0.999649237,
2402.219026700, 0.999471404,
2402.239458681, 0.999621001,
2402.259890661, 0.999414029,
2402.280322641, 0.999512506,
2402.300754620, 0.999605804,
2402.321186599, 0.999624257,
2402.341618578, 0.999633932,
2402.362050556, 0.999654710,
2402.382482535, 0.999568577,
2402.402914612, 0.999810397,
2402.423346489, 0.999614240,
2402.443778466, 0.999950138,
2402.464210543, 0.999710073,
2402.484642419, 0.999684937,
2402.505074495, 0.999628212,
2402.525506471, 0.999751266,
2402.566370421, 0.999478686,
2402.586802395, 0.999534502,
2402.607234270, 0.999567051,
2402.627666343, 0.999631436,
2402.648098316, 0.999611696,
2402.668530190, 0.999567721,
2402.688962262, 0.999553565,
2402.709394235, 0.999548614,
2402.729826107, 0.999712856,
2402.750258179, 0.999697550,
2402.770690150, 0.999555537,
2402.791122121, 0.999664726,
2402.811554091, 0.999596903,
2402.831986062, 0.999593218,
2402.852418132, 0.999645908,
2402.872850101, 0.999692740,
2402.893281971, 0.999544535,
2402.913714040, 0.999701195,
2402.934146008, 0.999493268,
2402.954577876, 0.999596416,
2403.056737712, 0.999590038,
2403.077169679, 0.999717662,
2403.097601744, 0.999761710,
2403.118033610, 0.999600964,
2403.138465575, 0.999663315,
2403.158897640, 0.999519821,
2403.179329504, 0.999952276,
2403.199761568, 0.999591171,
2403.220193532, 0.999890796,
2403.240625495, 0.999558694,
2403.261057458, 0.999300667,
2403.301921383, 0.999624515,
2403.322353345, 0.999729087,
2403.342785307, 0.999658859,
2403.363217269, 0.999634155,
2403.383649329, 0.999746363,
2403.404081190, 0.999727041,
2403.424513150, 0.999688606,
2403.444945210, 0.999517840,
2403.465377070, 0.999575341,
2403.485809029, 0.999641909,
2403.506241088, 0.999571066,
2403.526672947, 0.999679449,
2403.547105005, 0.999615167,
2403.567536963, 0.999439628,
2403.587968820, 0.999573040,
2403.608400878, 0.999473316,
2403.628832835, 0.999608038,
2403.649264691, 0.999588744,
2403.669696747, 0.999627078,
2403.710560659, 0.999142018,
2403.730992614, 0.999652174,
2403.751424569, 0.999784445,
2403.792288478, 0.999664077,
2403.812720431, 0.999728183,
2403.833152285, 0.999536911,
2403.853584338, 0.999632825,
2403.874016291, 0.999627822,
2403.894448243, 0.999746816,
2403.914880195, 0.999673791,
2403.935312147, 0.999636949,
2403.955744199, 0.999808963,
2403.976176050, 0.999583860,
2403.996608001, 0.999684555,
2404.037471901, 0.999879593,
2404.057903851, 0.999621343,
2404.078335900, 0.999729262,
2404.098767749, 0.999728906,
2404.119199698, 0.999589487,
2404.139631747, 0.999648310,
2404.160063595, 0.999586043,
2404.180495542, 0.999589317,
2404.200927590, 0.999495637,
2404.221359537, 0.999516300,
2404.241791484, 0.999892524,
2404.282655376, 0.999762785,
2404.303087322, 0.999664333,
2404.323519267, 0.999644066,
2404.343951212, 0.999633677,
2404.364383157, 0.999657970,
2404.384815101, 0.999617679,
2404.405247046, 0.999597972,
2404.425678989, 0.999777167,
2404.446110933, 0.999679886,
2404.466542876, 0.999669959,
2404.486974819, 0.999597503,
2404.507406761, 0.999659334,
2404.527838603, 0.999685076,
2404.548270645, 0.999578468,
2404.568702586, 0.999654062,
2404.589134627, 0.999575383,
2404.609566468, 0.999526452,
2404.629998408, 0.999575581,
2404.650430448, 0.999692310,
2404.670862288, 0.999575447,
2404.691294227, 0.999806317,
2404.711726267, 0.999635822,
2404.732158105, 0.999654145,
2404.773022082, 0.999495424,
2404.793454020, 0.999676867,
2404.813885857, 0.999735277,
2404.834317894, 0.999566410,
2404.854749831, 0.999723436,
2404.875181667, 0.999659836,
2404.895613703, 0.999594416,
