BJD - 2454833, Corrected Flux
2327.532469453, 0.996629971,
2327.552901145, 0.996767232,
2327.573332738, 0.996590736,
2327.593764530, 0.996730159,
2327.614196222, 0.996599316,
2327.634627813, 0.996620426,
2327.655059605, 0.996725928,
2327.675491196, 0.996708109,
2327.695922887, 0.996715112,
2327.716354678, 0.996687525,
2327.736786370, 0.996616667,
2327.757217960, 0.996791088,
2327.777649751, 0.996799148,
2327.798081441, 0.996601070,
2327.818513031, 0.996618907,
2327.838944821, 0.996768235,
2327.859376511, 0.996748516,
2327.900239890, 0.996462556,
2327.920671580, 0.996747916,
2327.941103369, 0.996698702,
2327.961534958, 0.996870386,
2327.981966647, 0.996795045,
2328.002398435, 0.996595154,
2328.022830024, 0.996903558,
2328.043261712, 0.996756439,
2328.063693500, 0.996920601,
2328.084125088, 0.996952137,
2328.104556776, 0.997192189,
2328.145420151, 0.996698137,
2328.165851839, 0.996726217,
2328.186283626, 0.996852408,
2328.206715313, 0.996792087,
2328.227146900, 0.996948266,
2328.247578686, 0.996770612,
2328.268010373, 0.996863388,
2328.288442059, 0.996726858,
2328.308873745, 0.996821140,
2328.329305431, 0.996812823,
2328.349737117, 0.996997680,
2328.390600388, 0.996909434,
2328.411032174, 0.996886653,
2328.431463859, 0.996793004,
2328.451895444, 0.997016632,
2328.472327229, 0.996914131,
2328.492758913, 0.997053880,
2328.513190498, 0.997081652,
2328.533622282, 0.997023014,
2328.554053966, 0.996889232,
2328.574485651, 0.996743555,
2328.594917335, 0.996987591,
2328.615349018, 0.996847815,
2328.635780802, 0.997046936,
2328.656212385, 0.996792596,
2328.676644068, 0.997035276,
2328.697075851, 0.996904451,
2328.717507434, 0.997009672,
2328.737939117, 0.996920337,
2328.758370900, 0.996985747,
2328.778802582, 0.997190156,
2328.799234164, 0.997254566,
2328.819665947, 0.997331191,
2328.840097629, 0.997121044,
2328.880960992, 0.996868253,
2328.901392673, 0.997069737,
2328.921824255, 0.996985247,
2328.942256036, 0.997107374,
2328.962687717, 0.997053583,
2328.983119498, 0.996976600,
2329.003551079, 0.997159687,
2329.023982759, 0.997221165,
2329.044414439, 0.997131594,
2329.064846120, 0.997397899,
2329.085277800, 0.997024949,
2329.105709480, 0.997168575,
2329.126141159, 0.996971640,
2329.146572839, 0.996928740,
2329.167004518, 0.997015957,
2329.187436198, 0.997064704,
2329.207867877, 0.997242629,
2329.228299656, 0.997372962,
2329.248731235, 0.997163446,
2329.269162913, 0.997132700,
2329.289594692, 0.997345977,
2329.310026270, 0.997332555,
2329.330458048, 0.997278890,
2329.371321304, 0.997113029,
2329.391753082, 0.997260514,
2329.412184760, 0.997326389,
2329.432616337, 0.997115145,
2329.453048114, 0.997184418,
2329.473479791, 0.997224322,
2329.493911368, 0.997177233,
2329.514343145, 0.997320730,
2329.534774822, 0.997436569,
2329.555206398, 0.997251488,
2329.575638175, 0.997254778,
2329.596069851, 0.997424566,
2329.616501527, 0.997448452,
2329.636933203, 0.997324135,
2329.657364879, 0.997367333,
2329.677796654, 0.997197163,
2329.698228330, 0.997414748,
2329.718659905, 0.997568340,
2329.739091680, 0.997319546,
2329.759523355, 0.997494051,
2329.779954930, 0.997243520,
2329.800386705, 0.997379408,
2329.820818380, 0.997446420,
2329.861681728, 0.997640266,
2329.882113302, 0.997347251,
2329.902544976, 0.997431884,
2329.922976750, 0.997402416,
2329.943408324, 0.997407726,
2329.963839998, 0.997412240,
2329.984271771, 0.997611915,
2330.004703344, 0.997502138,
2330.025135117, 0.997707322,
2330.045566790, 0.997765800,
2330.065998463, 0.997547840,
2330.106861808, 0.997511764,
2330.127293481, 0.997409727,
2330.147725153, 0.997480081,
2330.168156825, 0.997508362,
2330.188588497, 0.997539911,
2330.209020269, 0.997477639,
2330.229451840, 0.997614700,
2330.249883512, 0.997682261,
2330.270315283, 0.997678590,
2330.290746855, 0.997641026,
2330.311178526, 0.997521160,
2330.331610297, 0.997440200,
2330.352041867, 0.997576202,
2330.372473638, 0.997479096,
2330.392905309, 0.997669091,
2330.413336879, 0.997431674,
2330.433768649, 0.997585522,
2330.454200319, 0.997631471,
2330.474631889, 0.997571658,
2330.495063659, 0.997712829,
2330.515495329, 0.997549003,
2330.535926998, 0.997647854,
2330.556358667, 0.997556349,
2330.576790337, 0.997419254,
2330.597221906, 0.997600965,
2330.617653675, 0.997296887,
2330.638085344, 0.997469431,
2330.658516912, 0.997477630,
2330.678948681, 0.997660195,
2330.699380349, 0.997655567,
2330.719812018, 0.997371921,
2330.740243686, 0.997723845,
2330.760675354, 0.997718361,
2330.781107122, 0.997747328,
2330.801538689, 0.997541133,
2330.842402124, 0.997547385,
2330.862833692, 0.997648451,
2330.883265359, 0.997744406,
2330.903697126, 0.997555532,
2330.924128693, 0.997714696,
2330.944560360, 0.997575652,
2330.964992126, 0.997129431,
2330.985423693, 0.996786467,
2331.005855359, 0.996947073,
2331.026287125, 0.996689585,
2331.046718791, 0.996867127,
2331.067150457, 0.996812075,
2331.087582123, 0.997079131,
2331.108013789, 0.997661105,
2331.128445455, 0.997698317,
2331.148877120, 0.997719944,
2331.169308785, 0.997762107,
2331.189740450, 0.997569611,
2331.210172115, 0.997557224,
2331.230603780, 0.997929433,
2331.251035445, 0.997677354,
2331.271467110, 0.997889073,
2331.291898774, 0.997829786,
2331.312330439, 0.997823643,
2331.332762103, 0.998017340,
2331.353193667, 0.997715579,
2331.373625431, 0.997603480,
2331.394057095, 0.997942659,
2331.414488858, 0.997617856,
2331.434920422, 0.997756995,
2331.455352085, 0.997836429,
2331.475783849, 0.997821580,
2331.496215412, 0.997669662,
2331.516647075, 0.997901829,
2331.537078838, 0.997939148,
2331.577942063, 0.997860671,
2331.598373826, 0.997814101,
2331.618805488, 0.997796572,
2331.639237051, 0.997727632,
2331.659668813, 0.997948993,
2331.680100475, 0.997732652,
2331.700532137, 0.997892392,
2331.720963798, 0.997962839,
2331.741395460, 0.997890823,
2331.761827222, 0.997772085,
2331.782258783, 0.997881530,
2331.823122205, 0.997842941,
2331.843553766, 0.997996335,
2331.863985427, 0.997802498,
2331.884417188, 0.997747024,
2331.904848749, 0.997784119,
2331.925280409, 0.997871353,
2331.945712170, 0.997877857,
2331.966143730, 0.997891026,
2331.986575390, 0.997911708,
2332.007007050, 0.998149722,
2332.027438710, 0.997893717,
2332.068302029, 0.997987821,
2332.088733689, 0.997940394,
2332.109165448, 0.998036867,
2332.129597108, 0.998070435,
2332.150028667, 0.998044425,
2332.170460426, 0.997923474,
2332.190892085, 0.998117514,
2332.211323643, 0.998161919,
2332.231755402, 0.998012822,
2332.252187061, 0.998160423,
2332.272618619, 0.997901354,
2332.293050377, 0.998246902,
2332.313482035, 0.997907944,
2332.333913594, 0.998100608,
2332.354345352, 0.998002373,
2332.374777009, 0.998058758,
2332.395208767, 0.998192133,
2332.415640325, 0.998188290,
2332.436071982, 0.998281868,
2332.456503739, 0.998121581,
2332.476935297, 0.998122314,
2332.497366954, 0.998216410,
2332.517798711, 0.998267529,
2332.538230268, 0.998267650,
2332.558661924, 0.998104533,
2332.579093681, 0.998246710,
2332.599525337, 0.998073652,
2332.619956894, 0.998150516,
2332.640388650, 0.998300725,
2332.660820306, 0.998121176,
2332.681251862, 0.998110803,
2332.701683618, 0.998098421,
2332.722115274, 0.998238660,
2332.742546930, 0.998228844,
2332.762978585, 1.001691440,
2332.783410241, 0.998437479,
2332.824273551, 0.998385097,
2332.844705107, 0.998463861,
2332.865136862, 0.998286250,
2332.885568516, 0.998259826,
2332.906000071, 0.998216235,
2332.926431826, 0.998204679,
2332.946863480, 0.998374924,
2332.967295135, 0.998389050,
2332.987726789, 0.998358401,
2333.008158443, 0.998319890,
2333.049021751, 0.998234272,
2333.069453405, 0.998304691,
2333.089885159, 0.998238597,
2333.110316813, 0.998430508,
2333.130748366, 0.998304378,
2333.151180120, 0.998417559,
2333.171611773, 0.998294041,
2333.192043326, 0.998172018,
2333.212475079, 0.998741394,
2333.232906732, 0.998324900,
2333.253338285, 0.998446102,
2333.273770038, 0.998358839,
2333.294201691, 0.998331318,
2333.314633243, 0.998256330,
2333.335064996, 0.998375180,
2333.355496648, 0.998206246,
2333.375928400, 0.998286909,
2333.396359952, 0.998374936,
2333.416791604, 0.998357114,
2333.437223356, 0.998251834,
2333.457654908, 0.998283731,
2333.478086559, 0.998310023,
2333.498518211, 0.998252338,
2333.518949862, 0.998373705,
2333.539381514, 0.998411723,
2333.559813165, 0.998394780,
2333.580244816, 0.998264844,
2333.600676467, 0.998323768,
2333.621108218, 0.998210966,
2333.641539769, 0.998375102,
2333.661971520, 0.998458843,
2333.682403170, 0.998376133,
2333.702834721, 0.998578343,
2333.723266471, 0.998271669,
2333.743698121, 0.998447472,
2333.764129672, 0.998283479,
2333.784561422, 0.998378367,
2333.804993072, 0.998495032,
2333.825424622, 0.998473349,
2333.845856371, 0.998304394,
2333.866288021, 0.998586989,
2333.886719571, 0.998472229,
2333.907151320, 0.998420948,
2333.927582969, 0.998340707,
2333.968446268, 0.998440712,
2333.988877917, 0.998695987,
2334.029741215, 0.998503708,
2334.050172863, 0.998523974,
2334.070604612, 0.998631363,
2334.091036260, 0.998421655,
2334.111467809, 0.998706111,
2334.131899557, 0.998921235,
2334.152331205, 0.998769099,
2334.172762754, 0.998551238,
2334.193194502, 0.998665003,
2334.213626050, 0.998667464,
2334.234057697, 0.998780450,
2334.254489445, 0.998762825,
2334.274920993, 0.998627498,
2334.295352740, 0.998600808,
2334.315784388, 0.998718911,
2334.336215935, 0.998362170,
2334.356647682, 0.998637614,
2334.377079329, 0.998772351,
2334.397510877, 0.998750467,
2334.417942623, 0.998782194,
2334.438374270, 0.998659005,
2334.458805917, 0.998786877,
2334.479237564, 0.998652073,
2334.499669210, 0.998663391,
2334.520100857, 0.998730167,
2334.540532503, 0.998891107,
2334.560964149, 0.998670378,
2334.581395896, 0.998715004,
2334.601827542, 0.998862380,
2334.622259088, 0.998809250,
2334.642690834, 0.998518872,
2334.663122479, 0.998776138,
2334.683554025, 0.998946156,
2334.703985771, 0.998855454,
2334.724417416, 0.998788165,
2334.744848962, 0.998918316,
2334.765280707, 0.998568313,
2334.785712352, 0.998601571,
2334.806143897, 0.998795467,
2334.826575642, 0.998629771,
2334.847007287, 0.998916584,
2334.867438832, 0.998828085,
2334.887870577, 0.998520574,
2334.908302222, 0.998724661,
2334.928733966, 0.998569273,
2334.949165511, 0.998663504,
2334.969597155, 0.998834986,
2335.010460444, 0.998821803,
2335.030892088, 0.998891263,
2335.051323732, 0.999001702,
2335.071755376, 0.998838451,
2335.092187020, 0.998895651,
2335.112618663, 0.998989246,
2335.133050307, 0.998899007,
2335.153481951, 0.998768133,
2335.173913694, 0.998871380,
2335.194345238, 0.999024033,
2335.214776981, 0.999055809,
2335.235208624, 0.999075203,
2335.255640167, 0.999024242,
2335.276071910, 0.998862411,
2335.296503553, 0.998973200,
2335.316935096, 0.999010659,
2335.337366839, 0.999004837,
2335.357798482, 0.998924980,
2335.378230024, 0.999199610,
2335.398661767, 0.999139041,
2335.419093409, 0.998899158,
2335.439525052, 0.998907816,
2335.459956694, 0.998808955,
2335.480388336, 0.998793988,
2335.500820078, 0.998848166,
2335.521251620, 0.998928130,
2335.541683262, 0.998976889,
2335.562115004, 0.998871575,
2335.582546646, 0.998955526,
2335.602978188, 0.998965974,
2335.623409929, 0.999015665,
2335.643841571, 0.998947814,
2335.664273112, 0.999048762,
2335.684704853, 0.998960264,
2335.705136395, 0.998450414,
2335.725568036, 0.998151406,
2335.745999777, 0.997966592,
2335.766431318, 0.998023286,
2335.786862959, 0.998271551,
2335.807294700, 0.998203726,
2335.827726241, 0.998089164,
2335.848157981, 0.998907252,
2335.868589622, 0.998745925,
2335.889021162, 0.999125009,
2335.909452903, 0.999098448,
2335.929884543, 0.998935667,
2335.950316083, 0.998901427,
2335.991179464, 0.998951828,
2336.011611104, 0.999149937,
2336.032042744, 0.999186361,
2336.052474384, 0.999022171,
2336.072906023, 0.999028370,
2336.093337663, 0.999235741,
2336.113769303, 0.999170935,
2336.134201042, 0.999210205,
2336.154632682, 0.999209243,
2336.175064221, 0.999231370,
2336.195495960, 0.999173318,
2336.215927600, 0.999292157,
2336.236359139, 0.999266101,
2336.256790878, 0.999202366,
2336.277222517, 0.999135551,
2336.297654056, 0.999168349,
2336.318085795, 0.999146214,
2336.338517434, 0.999298316,
2336.358948972, 0.999324121,
2336.379380711, 0.999292097,
2336.399812350, 0.999542754,
2336.420243988, 0.999341099,
2336.440675626, 0.999433778,
2336.461107165, 0.999198589,
2336.481538903, 0.999337298,
2336.501970541, 0.999397331,
2336.522402179, 0.999236105,
2336.542833817, 0.999244593,
2336.563265455, 0.999342928,
2336.583697093, 0.999562457,
2336.604128731, 0.999561042,
2336.624560369, 0.999401826,
2336.644992006, 0.999478868,
2336.665423744, 0.999368060,
2336.685855282, 0.999412725,
2336.706287019, 0.999554657,
2336.726718656, 0.999391041,
2336.747150194, 0.999427493,
2336.767581931, 0.999433407,
2336.788013568, 0.999353262,
2336.808445105, 0.999522921,
2336.828876842, 0.999680731,
2336.849308479, 0.999350490,
2336.869740016, 0.999642429,
2336.890171753, 0.999753860,
2336.910603390, 0.999472800,
2336.931034926, 0.999505523,
2336.971898300, 0.999338360,
2336.992330036, 0.999631205,
2337.012761572, 0.999423437,
2337.033193209, 0.999486404,
2337.053624945, 0.999479907,
2337.074056581, 0.999635031,
2337.094488117, 0.999550448,
2337.114919753, 0.999562789,
2337.135351489, 0.999453872,
2337.155783025, 0.999641832,
2337.176214761, 0.999644157,
2337.196646297, 0.999506696,
2337.217077933, 0.999519422,
2337.237509668, 1.000061132,
2337.257941204, 0.999598169,
2337.278372939, 0.999580619,
2337.298804575, 0.999579470,
2337.319236110, 0.999629700,
2337.339667845, 0.999605903,
2337.360099481, 0.999638810,
2337.380531016, 0.999391949,
2337.400962751, 0.999487456,
2337.421394386, 0.999572950,
2337.441825921, 0.999628364,
2337.462257656, 0.999472392,
2337.482689291, 0.999513006,
2337.503120926, 0.999715886,
2337.523552560, 0.999536566,
2337.543984195, 0.999615852,
2337.564415830, 0.999725862,
2337.584847464, 0.999650221,
2337.605279099, 0.999732911,
2337.625710833, 0.999660925,
2337.646142468, 0.999805784,
2337.666574002, 0.999718536,
2337.707437370, 0.999514281,
2337.727868905, 0.999848257,
2337.748300639, 0.999686303,
2337.768732272, 0.999672907,
2337.789163806, 0.999795404,
2337.809595540, 0.999736780,
2337.830027074, 0.999625093,
2337.850458708, 0.999664311,
2337.870890442, 0.999481200,
2337.891322075, 0.999632076,
2337.911753709, 0.999661985,
2337.973048609, 0.999736127,
2337.993480243, 0.999701039,
2338.013911876, 0.999878326,
2338.034343509, 0.999629207,
2338.054775142, 0.999811589,
2338.075206776, 0.999768859,
2338.095638409, 0.999925301,
2338.116070042, 0.999815627,
2338.136501675, 0.999844064,
2338.156933407, 0.999863201,
2338.177364940, 0.999796838,
2338.197796673, 0.999893999,
2338.218228306, 0.999807681,
2338.238659838, 0.999928683,
2338.259091571, 0.999940600,
2338.279523204, 0.999848525,
2338.299954736, 0.999929974,
2338.320386468, 0.999883503,
2338.340818101, 0.999967987,
2338.361249633, 1.000158106,
2338.381681366, 1.000118632,
2338.402112998, 1.000032313,
2338.442976262, 0.999947590,
2338.463407894, 1.000069917,
2338.483839626, 0.999885374,
2338.504271158, 0.999897639,
2338.524702790, 0.999882492,
2338.545134522, 0.999932616,
2338.565566054, 1.000064440,
2338.585997686, 0.999961034,
2338.606429317, 1.000332722,
2338.626860949, 1.000076259,
2338.647292581, 1.000054941,
2338.667724312, 0.999928151,
2338.688155844, 0.999949278,
2338.708587475, 1.000111061,
2338.729019206, 0.999992670,
2338.749450738, 1.000013775,
2338.769882469, 1.000083515,
2338.790314100, 1.000009329,
2338.810745632, 1.000124679,
2338.831177363, 1.000037379,
2338.851608994, 0.999971737,
2338.872040525, 1.000081905,
2338.892472256, 1.000155598,
2338.912903887, 1.000117419,
2338.933335418, 1.000261181,
2338.953767149, 1.000108603,
2338.974198780, 1.000355328,
2338.994630510, 1.000116280,
2339.015062041, 1.000032712,
2339.035493672, 1.000317968,
2339.055925402, 1.000283612,
2339.076356933, 1.000449708,
2339.096788563, 1.000500651,
2339.117220294, 1.000320883,
2339.137651924, 1.000419788,
2339.178515185, 1.000166628,
2339.198946816, 1.000355116,
2339.219378346, 1.000244531,
2339.239810076, 1.000162792,
2339.260241706, 1.000246842,
2339.280673336, 1.000142103,
2339.301104966, 1.000279050,
2339.321536496, 1.000136457,
2339.341968227, 1.000283623,
2339.362399856, 1.000246203,
2339.382831386, 1.000259591,
2339.403263116, 1.000338376,
2339.423694746, 1.000294534,
2339.444126276, 1.000282108,
2339.464558006, 1.000321293,
2339.484989635, 1.000306000,
2339.505421265, 1.000311330,
2339.525852895, 1.000511462,
2339.546284524, 1.000315804,
2339.566716254, 1.000217217,
2339.587147783, 1.000405544,
2339.607579413, 1.000412828,
2339.628011142, 1.000491379,
2339.648442672, 1.000169901,
2339.668874301, 1.000230842,
2339.689306030, 1.000397686,
2339.709737660, 1.000539794,
2339.730169189, 1.000453177,
2339.750600918, 1.000252190,
2339.771032547, 1.000228447,
2339.791464076, 1.000286337,
2339.811895805, 1.000427394,
2339.832327434, 1.000380139,
2339.852759163, 1.000396030,
2339.873190692, 1.000685958,
2339.914054050, 1.000343320,
2339.934485579, 1.000314780,
2339.954917208, 1.000447413,
2339.975348937, 1.000611332,
2339.995780465, 1.000524625,
2340.016212094, 1.000414161,
2340.036643723, 1.000421839,
2340.057075351, 1.000357177,
2340.077506980, 1.000586212,
2340.097938608, 1.000435602,
2340.118370237, 1.000323136,
2340.159233594, 1.000298470,
2340.179665122, 1.000525713,
2340.200096851, 1.000431097,
2340.220528479, 1.000409549,
2340.240960007, 1.000335256,
2340.261391736, 1.000514882,
2340.281823364, 1.000580123,
2340.302254892, 1.000381377,
2340.322686620, 1.000484137,
2340.343118248, 1.000441290,
2340.363549977, 1.000424986,
2340.383981505, 1.000440804,
2340.404413133, 1.000485451,
2340.424844861, 1.000552479,
2340.445276389, 0.999792746,
2340.465708017, 0.999599712,
2340.486139745, 0.999585810,
2340.506571273, 0.999700272,
2340.527002901, 0.999509954,
2340.547434628, 0.999832685,
2340.567866156, 1.000238168,
2340.588297784, 1.000660395,
2340.608729512, 1.000715923,
2340.629161139, 1.000715495,
2340.649592767, 1.000626087,
2340.670024395, 1.000545764,
2340.690456023, 1.000474227,
2340.710887650, 1.000731285,
2340.731319278, 1.000497085,
2340.751750905, 1.000596103,
2340.772182533, 1.000734733,
2340.792614160, 1.000473018,
2340.813045688, 1.000624215,
2340.833477415, 1.000723317,
2340.853909043, 1.000581886,
2340.874340570, 1.000684293,
2340.894772297, 1.000707935,
2340.915203925, 1.000642679,
2340.935635652, 1.000569163,
2340.956067179, 1.000546134,
2340.976498807, 1.000828846,
2340.996930534, 1.000726585,
2341.017362061, 1.000879552,
2341.037793688, 1.000799606,
2341.058225415, 1.000766203,
2341.078656943, 1.000831127,
2341.099088570, 1.000793411,
2341.119520297, 1.000736232,
2341.139951924, 1.000501775,
2341.160383551, 1.000823844,
2341.180815178, 1.000762464,
2341.201246805, 1.000648325,
2341.221678432, 1.000820108,
2341.242110059, 1.000723795,
2341.262541686, 1.000715336,
2341.282973313, 1.000963285,
2341.303404940, 1.000546056,
2341.323836566, 1.000560326,
2341.344268293, 1.000714377,
2341.364699820, 1.000666213,
2341.385131447, 1.000855468,
2341.405563074, 1.000814891,
2341.425994700, 1.000799819,
2341.446426427, 1.000780369,
2341.466857954, 1.000646267,
2341.487289581, 1.000727645,
2341.507721307, 1.000820377,
2341.528152834, 1.001009035,
2341.548584461, 1.000649087,
2341.569016187, 1.000926891,
2341.589447714, 1.000983805,
2341.609879340, 1.001001800,
2341.630311067, 1.000901103,
2341.650742594, 1.000724059,
2341.671174320, 1.000804112,
2341.691605947, 1.000887582,
2341.712037573, 1.001043338,
2341.732469200, 1.000873859,
2341.752900826, 1.000843260,
2341.773332452, 1.001146565,
2341.793764079, 1.000905795,
2341.814195705, 1.000971186,
2341.834627332, 1.000978719,
2341.895922211, 1.001069448,
2341.916353937, 1.000934152,
2341.936785463, 1.000845943,
2341.957217190, 1.000974802,
2341.977648816, 1.001070109,
2341.998080342, 1.001017937,
2342.018512069, 1.001113600,
2342.038943695, 1.001005019,
2342.059375221, 1.000911445,
2342.079806947, 1.000981994,
2342.100238574, 1.001036783,
2342.120670100, 1.000970232,
2342.141101826, 1.001252321,
2342.161533452, 1.001116576,
2342.181965078, 1.001393920,
2342.202396704, 1.001252932,
2342.222828330, 1.000983705,
2342.243259957, 1.001238800,
2342.263691583, 1.001025760,
2342.284123209, 1.001112489,
2342.304554835, 1.001186887,
2342.324986461, 1.001187316,
2342.345418087, 1.001236523,
2342.365849813, 1.001104304,
2342.386281339, 1.001182954,
2342.406712965, 1.001277157,
2342.427144691, 1.001122259,
2342.447576217, 1.000948238,
2342.468007943, 1.001124512,
2342.488439569, 1.001020884,
2342.508871095, 1.001270586,
2342.529302821, 1.000989576,
2342.549734447, 1.001025447,
2342.570165973, 1.001129861,
2342.590597699, 1.001253768,
2342.611029325, 1.001276553,
2342.631460851, 1.001140462,
2342.651892577, 1.001039545,
2342.672324203, 1.001334685,
2342.692755929, 1.001238665,
2342.713187455, 1.001408123,
2342.733619081, 1.001269889,
2342.754050806, 1.001164556,
2342.774482332, 1.001251193,
2342.794913958, 1.001122201,
2342.815345584, 1.001189338,
2342.835777310, 1.001361526,
2342.856208836, 1.001242282,
2342.876640562, 1.001094877,
2342.897072088, 1.001410718,
2342.917503814, 1.001382845,
2342.937935439, 1.001432909,
2342.958366965, 1.001470543,
2342.978798691, 1.001545138,
2342.999230317, 1.001356715,
2343.019661843, 1.001504040,
2343.040093569, 1.001359854,
2343.060525194, 1.001247740,
2343.080956720, 1.001442614,
2343.101388446, 1.001516163,
2343.121820072, 1.001494956,
2343.142251598, 1.001229872,
2343.162683324, 1.001425961,
2343.183114949, 1.001480264,
2343.203546675, 1.001492932,
2343.223978201, 1.001606607,
2343.244409827, 1.001457621,
2343.264841553, 1.001589686,
2343.285273079, 1.001545382,
2343.305704704, 1.001384459,
2343.326136430, 1.001424780,
2343.346568056, 1.001431014,
2343.366999582, 1.001358799,
2343.387431308, 1.001601156,
2343.407862933, 1.001667456,
2343.428294559, 1.001895110,
2343.448726185, 1.001603478,
2343.469157811, 1.001483008,
2343.489589537, 1.001524283,
2343.510021063, 1.001530886,
2343.530452688, 1.001690582,
2343.550884314, 1.001558986,
2343.571315940, 1.001717406,
2343.591747566, 1.001573789,
2343.612179192, 1.001794040,
2343.632610818, 1.001559524,
2343.653042543, 1.001545688,
2343.673474069, 1.001582133,
2343.693905695, 1.001702147,
2343.714337421, 1.001564952,
2343.734768947, 1.001869199,
2343.755200573, 1.001712996,
2343.775632299, 1.001567172,
2343.796063825, 1.001562820,
2343.836927176, 1.001544303,
2343.857358802, 1.001604425,
2343.877790328, 1.001799985,
2343.898222054, 1.001836988,
2343.918653680, 1.001736290,
2343.939085306, 1.001837641,
2343.959516932, 1.001775618,
2343.979948558, 1.001627719,
2344.000380284, 1.001372633,
2344.020811810, 1.001746456,
2344.041243436, 1.001563289,
2344.061675162, 1.001412121,
2344.082106688, 1.001671457,
2344.102538314, 1.001538519,
2344.122970040, 1.001601323,
2344.143401566, 1.001394165,
2344.163833292, 1.001373834,
2344.184264918, 1.001329846,
2344.204696444, 1.001512548,
2344.225128170, 1.001490024,
2344.245559796, 1.001385459,
2344.265991322, 1.001499045,
2344.286423048, 1.001343081,
2344.306854574, 1.001230056,
2344.327286300, 1.001317780,
2344.347717926, 1.001440303,
2344.368149452, 1.001692685,
2344.388581178, 1.001573780,
2344.409012805, 1.001411771,
2344.429444431, 1.001448038,
2344.449876057, 1.001520239,
2344.470307683, 1.001589164,
2344.490739309, 1.001610373,
2344.511170936, 1.001368191,
2344.531602562, 1.001535945,
2344.552034188, 1.001340352,
2344.572465914, 1.001442116,
2344.592897440, 1.001448795,
2344.613329067, 1.001536694,
2344.633760793, 1.001361287,
2344.654192319, 1.001509986,
2344.674624046, 1.001520476,
2344.695055672, 1.001394794,
2344.715487198, 1.001563329,
2344.735918925, 1.001500034,
2344.756350551, 1.001380447,
2344.776782077, 1.001406134,
2344.817645430, 1.001576967,
2344.838077057, 1.001574366,
2344.858508683, 1.001440380,
2344.878940310, 1.001615828,
2344.899372036, 1.001625316,
2344.919803563, 1.001637479,
2344.940235189, 1.001588216,
2344.960666816, 1.001515957,
2344.981098442, 1.001377717,
2345.001530069, 1.001535053,
2345.021961795, 1.001500639,
2345.062824949, 1.000817043,
2345.083256675, 1.001494864,
2345.103688202, 1.001622811,
2345.124119929, 1.001563368,
2345.144551555, 1.001621930,
2345.164983082, 1.001346283,
2345.185414809, 1.001567139,
2345.205846436, 1.001438969,
2345.226277963, 1.001524895,
2345.246709689, 1.001315497,
2345.267141316, 1.001153582,
2345.287572843, 1.001038877,
2345.308004570, 1.001669703,
2345.328436197, 1.001764180,
2345.348867924, 1.001890444,
2345.369299451, 1.001812545,
2345.389731078, 1.001612028,
2345.410162805, 1.001792283,
2345.430594332, 1.001806131,
2345.451025959, 1.001527908,
2345.471457686, 1.001831349,
2345.491889313, 1.001777354,
2345.512320840, 1.001786048,
2345.532752567, 1.001860855,
2345.553184194, 1.001586478,
2345.573615821, 1.001765288,
2345.594047449, 1.001622276,
2345.614479076, 1.001819933,
2345.634910703, 1.001792815,
2345.655342330, 1.001794444,
2345.675773958, 1.002123418,
2345.696205585, 1.001768732,
2345.716637212, 1.001752213,
2345.737068840, 1.001698086,
2345.757500467, 1.001909833,
2345.798363622, 1.001670104,
2345.818795350, 1.001741248,
2345.839226977, 1.001950665,
2345.859658705, 1.001830296,
2345.880090232, 1.001936182,
2345.900521860, 1.001969172,
2345.920953587, 1.002063160,
2345.941385115, 1.001777982,
2345.961816743, 1.001883766,
2345.982248470, 1.001999450,
2346.002679998, 1.001728965,
2346.043543354, 1.001906253,
2346.063974982, 1.001867719,
2346.084406609, 1.002051014,
2346.104838237, 1.001978136,
2346.125269865, 1.001998579,
2346.145701493, 1.001994319,
2346.166133121, 1.001978822,
2346.186564749, 1.001772184,
2346.206996477, 1.001988123,
2346.227428005, 1.001991651,
2346.247859633, 1.001872933,
2346.288722890, 1.001923507,
2346.309154618, 1.001950234,
2346.329586246, 1.001962211,
2346.350017774, 1.001988023,
2346.370449503, 1.001908597,
2346.390881131, 1.001988226,
2346.411312659, 1.002074855,
2346.431744388, 1.002181203,
2346.452175916, 1.002148979,
2346.472607545, 1.002065826,
2346.493039273, 1.002023716,
2346.533902530, 1.002060607,
2346.554334159, 1.002072259,
2346.574765788, 1.002137382,
2346.595197416, 1.002234724,
2346.615629045, 1.002072859,
2346.636060674, 1.002115161,
2346.656492303, 1.002107876,
2346.676923931, 1.002028620,
2346.697355560, 1.002254677,
2346.717787289, 1.002302876,
2346.738218818, 1.002125015,
2346.779082176, 1.002162122,
2346.799513705, 1.002158424,
2346.819945434, 1.002220493,
2346.840377063, 1.002439229,
2346.860808592, 1.003258860,
2346.881240322, 1.002999083,
2346.901671951, 1.002286012,
2346.922103480, 1.002441184,
2346.942535209, 1.002489890,
2346.962966839, 1.002336266,
2346.983398568, 1.002335990,
2347.003830098, 1.002321896,
2347.024261727, 1.002294146,
2347.044693357, 1.002210144,
2347.065124986, 1.002360412,
2347.085556616, 1.002315400,
2347.105988345, 1.002324690,
2347.126419875, 1.002330517,
2347.146851505, 1.002201614,
2347.167283135, 1.002274484,
2347.187714764, 1.002239195,
2347.208146494, 1.002210716,
2347.228578024, 1.002364808,
2347.269441384, 1.002277868,
2347.289873014, 1.002339535,
